Posición, punto
13908,"(13734, 7733)"
13909,"(13734, 22944)"
13910,"(13737, 3282)"
13911,"(13737, 27395)"
13912,"(13739, 3076)"
13913,"(13739, 27601)"
13914,"(13741, 7765)"
13915,"(13741, 22912)"
13916,"(13743, 5722)"
13917,"(13743, 24955)"
13918,"(13744, 5604)"
13919,"(13744, 25073)"
13920,"(13747, 6050)"
13921,"(13747, 24627)"
13922,"(13748, 10786)"
13923,"(13748, 19891)"
13924,"(13750, 10711)"
13925,"(13750, 19966)"
13926,"(13751, 7774)"
13927,"(13751, 22903)"
13928,"(13761, 11657)"
13929,"(13761, 19020)"
13930,"(13762, 13306)"
13931,"(13762, 17371)"
13932,"(13765, 4204)"
13933,"(13765, 26473)"
13934,"(13767, 7348)"
13935,"(13767, 23329)"
13936,"(13769, 14988)"
13937,"(13769, 15689)"
13938,"(13770, 9367)"
13939,"(13770, 21310)"
13940,"(13771, 84)"
13941,"(13771, 30593)"
13942,"(13772, 1537)"
13943,"(13772, 29140)"
13944,"(13774, 2431)"
13945,"(13774, 28246)"
13946,"(13779, 14136)"
13947,"(13779, 16541)"
13948,"(13780, 3451)"
13949,"(13780, 27226)"
13950,"(13781, 15215)"
13951,"(13781, 15462)"
13952,"(13789, 13195)"
13953,"(13789, 17482)"
13954,"(13790, 3524)"
13955,"(13790, 27153)"
13956,"(13794, 802)"
13957,"(13794, 29875)"
13958,"(13795, 4468)"
13959,"(13795, 26209)"
13960,"(13798, 9182)"
13961,"(13798, 21495)"
13962,"(13799, 14286)"
13963,"(13799, 16391)"
13964,"(13801, 14012)"
13965,"(13801, 16665)"
13966,"(13808, 14956)"
13967,"(13808, 15721)"
13968,"(13809, 4134)"
13969,"(13809, 26543)"
13970,"(13810, 4079)"
13971,"(13810, 26598)"
13972,"(13812, 14458)"
13973,"(13812, 16219)"
13974,"(13814, 13414)"
13975,"(13814, 17263)"
13976,"(13815, 5948)"
13977,"(13815, 24729)"
13978,"(13817, 4841)"
13979,"(13817, 25836)"
13980,"(13821, 13237)"
13981,"(13821, 17440)"
13982,"(13824, 942)"
13983,"(13824, 29735)"
13984,"(13825, 4799)"
13985,"(13825, 25878)"
13986,"(13826, 263)"
13987,"(13826, 30414)"
13988,"(13827, 5020)"
13989,"(13827, 25657)"
13990,"(13829, 3777)"
13991,"(13829, 26900)"
13992,"(13833, 814)"
13993,"(13833, 29863)"
13994,"(13834, 9456)"
13995,"(13834, 21221)"
13996,"(13835, 5165)"
13997,"(13835, 25512)"
13998,"(13838, 4429)"
13999,"(13838, 26248)"
14000,"(13839, 14439)"
14001,"(13839, 16238)"
14002,"(13842, 7182)"
14003,"(13842, 23495)"
14004,"(13843, 5793)"
14005,"(13843, 24884)"
14006,"(13844, 71)"
14007,"(13844, 30606)"
14008,"(13847, 583)"
14009,"(13847, 30094)"
14010,"(13848, 8163)"
14011,"(13848, 22514)"
14012,"(13854, 3548)"
14013,"(13854, 27129)"
14014,"(13859, 12869)"
14015,"(13859, 17808)"
14016,"(13861, 14505)"
14017,"(13861, 16172)"
14018,"(13863, 8334)"
14019,"(13863, 22343)"
14020,"(13864, 14999)"
14021,"(13864, 15678)"
14022,"(13865, 12067)"
14023,"(13865, 18610)"
14024,"(13867, 6940)"
14025,"(13867, 23737)"
14026,"(13869, 14144)"
14027,"(13869, 16533)"
14028,"(13870, 4904)"
14029,"(13870, 25773)"
14030,"(13871, 5671)"
14031,"(13871, 25006)"
14032,"(13873, 12852)"
14033,"(13873, 17825)"
14034,"(13875, 395)"
14035,"(13875, 30282)"
14036,"(13876, 7874)"
14037,"(13876, 22803)"
14038,"(13879, 14928)"
14039,"(13879, 15749)"
14040,"(13881, 7912)"
14041,"(13881, 22765)"
14042,"(13882, 1160)"
14043,"(13882, 29517)"
14044,"(13884, 6292)"
14045,"(13884, 24385)"
14046,"(13885, 3355)"
14047,"(13885, 27322)"
14048,"(13886, 34)"
14049,"(13886, 30643)"
14050,"(13887, 10658)"
14051,"(13887, 20019)"
14052,"(13888, 12101)"
14053,"(13888, 18576)"
14054,"(13890, 14709)"
14055,"(13890, 15968)"
14056,"(13892, 5309)"
14057,"(13892, 25368)"
14058,"(13893, 12449)"
14059,"(13893, 18228)"
14060,"(13894, 1972)"
14061,"(13894, 28705)"
14062,"(13895, 14021)"
14063,"(13895, 16656)"
14064,"(13897, 6719)"
14065,"(13897, 23958)"
14066,"(13905, 8918)"
14067,"(13905, 21759)"
14068,"(13908, 14159)"
14069,"(13908, 16518)"
14070,"(13909, 10880)"
14071,"(13909, 19797)"
14072,"(13910, 9763)"
14073,"(13910, 20914)"
14074,"(13912, 8541)"
14075,"(13912, 22136)"
14076,"(13914, 7640)"
14077,"(13914, 23037)"
14078,"(13916, 3130)"
14079,"(13916, 27547)"
14080,"(13921, 4539)"
14081,"(13921, 26138)"
14082,"(13922, 11898)"
14083,"(13922, 18779)"
14084,"(13923, 6782)"
14085,"(13923, 23895)"
14086,"(13926, 6485)"
14087,"(13926, 24192)"
14088,"(13933, 481)"
14089,"(13933, 30196)"
14090,"(13936, 10956)"
14091,"(13936, 19721)"
14092,"(13938, 2582)"
14093,"(13938, 28095)"
14094,"(13939, 12944)"
14095,"(13939, 17733)"
14096,"(13941, 8795)"
14097,"(13941, 21882)"
14098,"(13942, 2993)"
14099,"(13942, 27684)"
14100,"(13943, 1968)"
14101,"(13943, 28709)"
14102,"(13944, 5989)"
14103,"(13944, 24688)"
14104,"(13945, 2004)"
14105,"(13945, 28673)"
14106,"(13947, 446)"
14107,"(13947, 30231)"
14108,"(13950, 11515)"
14109,"(13950, 19162)"
14110,"(13951, 7184)"
14111,"(13951, 23493)"
14112,"(13954, 6145)"
14113,"(13954, 24532)"
14114,"(13955, 10801)"
14115,"(13955, 19876)"
14116,"(13958, 7641)"
14117,"(13958, 23036)"
14118,"(13959, 9008)"
14119,"(13959, 21669)"
14120,"(13961, 6549)"
14121,"(13961, 24128)"
14122,"(13964, 1572)"
14123,"(13964, 29105)"
14124,"(13966, 14015)"
14125,"(13966, 16662)"
14126,"(13967, 13138)"
14127,"(13967, 17539)"
14128,"(13970, 4014)"
14129,"(13970, 26663)"
14130,"(13971, 12728)"
14131,"(13971, 17949)"
14132,"(13981, 4822)"
14133,"(13981, 25855)"
14134,"(13986, 13819)"
14135,"(13986, 16858)"
14136,"(13987, 10926)"
14137,"(13987, 19751)"
14138,"(13989, 10021)"
14139,"(13989, 20656)"
14140,"(13990, 4078)"
14141,"(13990, 26599)"
14142,"(13992, 5792)"
14143,"(13992, 24885)"
14144,"(13995, 808)"
14145,"(13995, 29869)"
14146,"(13996, 4439)"
14147,"(13996, 26238)"
14148,"(13997, 15134)"
14149,"(13997, 15543)"
14150,"(14000, 12647)"
14151,"(14000, 18030)"
14152,"(14001, 11741)"
14153,"(14001, 18936)"
14154,"(14003, 2885)"
14155,"(14003, 27792)"
14156,"(14004, 9395)"
14157,"(14004, 21282)"
14158,"(14006, 6299)"
14159,"(14006, 24378)"
14160,"(14007, 5995)"
14161,"(14007, 24682)"
14162,"(14009, 6143)"
14163,"(14009, 24534)"
14164,"(14010, 8419)"
14165,"(14010, 22258)"
14166,"(14013, 10207)"
14167,"(14013, 20470)"
14168,"(14018, 12479)"
14169,"(14018, 18198)"
14170,"(14022, 5670)"
14171,"(14022, 25007)"
14172,"(14027, 1620)"
14173,"(14027, 29057)"
14174,"(14029, 2678)"
14175,"(14029, 27999)"
14176,"(14031, 13712)"
14177,"(14031, 16965)"
14178,"(14035, 809)"
14179,"(14035, 29868)"
14180,"(14036, 6745)"
14181,"(14036, 23932)"
14182,"(14038, 4546)"
14183,"(14038, 26131)"
14184,"(14041, 13259)"
14185,"(14041, 17418)"
14186,"(14044, 5250)"
14187,"(14044, 25427)"
14188,"(14045, 8049)"
14189,"(14045, 22628)"
14190,"(14046, 11241)"
14191,"(14046, 19436)"
14192,"(14048, 13437)"
14193,"(14048, 17240)"
14194,"(14050, 8391)"
14195,"(14050, 22286)"
14196,"(14051, 9673)"
14197,"(14051, 21004)"
14198,"(14052, 7640)"
14199,"(14052, 23037)"
14200,"(14053, 11185)"
14201,"(14053, 19492)"
14202,"(14054, 11584)"
14203,"(14054, 19093)"
14204,"(14056, 6567)"
14205,"(14056, 24110)"
14206,"(14058, 7218)"
14207,"(14058, 23459)"
14208,"(14059, 5870)"
14209,"(14059, 24807)"
14210,"(14060, 11888)"
14211,"(14060, 18789)"
14212,"(14063, 3393)"
14213,"(14063, 27284)"
14214,"(14064, 15266)"
14215,"(14064, 15411)"
14216,"(14067, 11704)"
14217,"(14067, 18973)"
14218,"(14069, 14505)"
14219,"(14069, 16172)"
14220,"(14070, 668)"
14221,"(14070, 30009)"
14222,"(14071, 792)"
14223,"(14071, 29885)"
14224,"(14072, 13482)"
14225,"(14072, 17195)"
14226,"(14075, 7910)"
14227,"(14075, 22767)"
14228,"(14076, 13065)"
14229,"(14076, 17612)"
14230,"(14078, 2684)"
14231,"(14078, 27993)"
14232,"(14079, 8492)"
14233,"(14079, 22185)"
14234,"(14080, 2676)"
14235,"(14080, 28001)"
14236,"(14083, 12486)"
14237,"(14083, 18191)"
14238,"(14087, 1905)"
14239,"(14087, 28772)"
14240,"(14089, 13430)"
14241,"(14089, 17247)"
14242,"(14092, 2461)"
14243,"(14092, 28216)"
14244,"(14093, 3829)"
14245,"(14093, 26848)"
14246,"(14094, 6980)"
14247,"(14094, 23697)"
14248,"(14096, 9347)"
14249,"(14096, 21330)"
14250,"(14097, 11180)"
14251,"(14097, 19497)"
14252,"(14098, 1118)"
14253,"(14098, 29559)"
14254,"(14099, 519)"
14255,"(14099, 30158)"
14256,"(14104, 11535)"
14257,"(14104, 19142)"
14258,"(14105, 3281)"
14259,"(14105, 27396)"
14260,"(14108, 2217)"
14261,"(14108, 28460)"
14262,"(14110, 12458)"
14263,"(14110, 18219)"
14264,"(14111, 8305)"
14265,"(14111, 22372)"
14266,"(14112, 5556)"
14267,"(14112, 25121)"
14268,"(14113, 3463)"
14269,"(14113, 27214)"
14270,"(14114, 11007)"
14271,"(14114, 19670)"
14272,"(14115, 1115)"
14273,"(14115, 29562)"
14274,"(14116, 12772)"
14275,"(14116, 17905)"
14276,"(14121, 10067)"
14277,"(14121, 20610)"
14278,"(14122, 2781)"
14279,"(14122, 27896)"
14280,"(14124, 7309)"
14281,"(14124, 23368)"
14282,"(14128, 1009)"
14283,"(14128, 29668)"
14284,"(14129, 5724)"
14285,"(14129, 24953)"
14286,"(14130, 921)"
14287,"(14130, 29756)"
14288,"(14131, 656)"
14289,"(14131, 30021)"
14290,"(14132, 13377)"
14291,"(14132, 17300)"
14292,"(14133, 14374)"
14293,"(14133, 16303)"
14294,"(14134, 11034)"
14295,"(14134, 19643)"
14296,"(14143, 5214)"
14297,"(14143, 25463)"
14298,"(14145, 13429)"
14299,"(14145, 17248)"
14300,"(14147, 15136)"
14301,"(14147, 15541)"
14302,"(14148, 1666)"
14303,"(14148, 29011)"
14304,"(14150, 6496)"
14305,"(14150, 24181)"
14306,"(14152, 3706)"
14307,"(14152, 26971)"
14308,"(14154, 2094)"
14309,"(14154, 28583)"
14310,"(14156, 14508)"
14311,"(14156, 16169)"
14312,"(14157, 6543)"
14313,"(14157, 24134)"
14314,"(14158, 4328)"
14315,"(14158, 26349)"
14316,"(14162, 7428)"
14317,"(14162, 23249)"
14318,"(14166, 7592)"
14319,"(14166, 23085)"
14320,"(14169, 10800)"
14321,"(14169, 19877)"
14322,"(14170, 4377)"
14323,"(14170, 26300)"
14324,"(14173, 3905)"
14325,"(14173, 26772)"
14326,"(14174, 3293)"
14327,"(14174, 27384)"
14328,"(14175, 1089)"
14329,"(14175, 29588)"
14330,"(14180, 6786)"
14331,"(14180, 23891)"
14332,"(14182, 1782)"
14333,"(14182, 28895)"
14334,"(14183, 2951)"
14335,"(14183, 27726)"
14336,"(14184, 4667)"
14337,"(14184, 26010)"
14338,"(14185, 4472)"
14339,"(14185, 26205)"
14340,"(14187, 4677)"
14341,"(14187, 26000)"
14342,"(14188, 2140)"
14343,"(14188, 28537)"
14344,"(14189, 5722)"
14345,"(14189, 24955)"
14346,"(14190, 928)"
14347,"(14190, 29749)"
14348,"(14191, 10064)"
14349,"(14191, 20613)"
14350,"(14193, 11083)"
14351,"(14193, 19594)"
14352,"(14195, 869)"
14353,"(14195, 29808)"
14354,"(14196, 7041)"
14355,"(14196, 23636)"
14356,"(14197, 4230)"
14357,"(14197, 26447)"
14358,"(14198, 13392)"
14359,"(14198, 17285)"
14360,"(14200, 6939)"
14361,"(14200, 23738)"
14362,"(14202, 303)"
14363,"(14202, 30374)"
14364,"(14203, 4809)"
14365,"(14203, 25868)"
14366,"(14204, 14262)"
14367,"(14204, 16415)"
14368,"(14206, 6969)"
14369,"(14206, 23708)"
14370,"(14209, 2772)"
14371,"(14209, 27905)"
14372,"(14210, 6708)"
14373,"(14210, 23969)"
14374,"(14211, 801)"
14375,"(14211, 29876)"
14376,"(14213, 12790)"
14377,"(14213, 17887)"
14378,"(14214, 7586)"
14379,"(14214, 23091)"
14380,"(14216, 6274)"
14381,"(14216, 24403)"
14382,"(14218, 13996)"
14383,"(14218, 16681)"
14384,"(14223, 1466)"
14385,"(14223, 29211)"
14386,"(14224, 1520)"
14387,"(14224, 29157)"
14388,"(14225, 640)"
14389,"(14225, 30037)"
14390,"(14226, 3830)"
14391,"(14226, 26847)"
14392,"(14229, 1126)"
14393,"(14229, 29551)"
14394,"(14230, 9705)"
14395,"(14230, 20972)"
14396,"(14231, 5740)"
14397,"(14231, 24937)"
14398,"(14232, 5215)"
14399,"(14232, 25462)"
14400,"(14234, 1333)"
14401,"(14234, 29344)"
14402,"(14235, 14411)"
14403,"(14235, 16266)"
14404,"(14236, 11670)"
14405,"(14236, 19007)"
14406,"(14239, 11022)"
14407,"(14239, 19655)"
14408,"(14240, 9769)"
14409,"(14240, 20908)"
14410,"(14241, 4795)"
14411,"(14241, 25882)"
14412,"(14242, 6072)"
14413,"(14242, 24605)"
14414,"(14246, 4524)"
14415,"(14246, 26153)"
14416,"(14251, 2170)"
14417,"(14251, 28507)"
14418,"(14253, 11034)"
14419,"(14253, 19643)"
14420,"(14255, 3356)"
14421,"(14255, 27321)"
14422,"(14257, 7668)"
14423,"(14257, 23009)"
14424,"(14262, 12178)"
14425,"(14262, 18499)"
14426,"(14263, 4348)"
14427,"(14263, 26329)"
14428,"(14266, 9087)"
14429,"(14266, 21590)"
14430,"(14268, 13706)"
14431,"(14268, 16971)"
14432,"(14273, 15328)"
14433,"(14273, 15349)"
14434,"(14276, 11826)"
14435,"(14276, 18851)"
14436,"(14277, 8106)"
14437,"(14277, 22571)"
14438,"(14279, 12442)"
14439,"(14279, 18235)"
14440,"(14281, 3528)"
14441,"(14281, 27149)"
14442,"(14283, 14208)"
14443,"(14283, 16469)"
14444,"(14284, 4745)"
14445,"(14284, 25932)"
14446,"(14286, 10361)"
14447,"(14286, 20316)"
14448,"(14289, 10333)"
14449,"(14289, 20344)"
14450,"(14290, 7616)"
14451,"(14290, 23061)"
14452,"(14293, 6233)"
14453,"(14293, 24444)"
14454,"(14294, 14870)"
14455,"(14294, 15807)"
14456,"(14296, 1278)"
14457,"(14296, 29399)"
14458,"(14297, 4500)"
14459,"(14297, 26177)"
14460,"(14298, 1705)"
14461,"(14298, 28972)"
14462,"(14299, 5290)"
14463,"(14299, 25387)"
14464,"(14301, 2827)"
14465,"(14301, 27850)"
14466,"(14302, 9257)"
14467,"(14302, 21420)"
14468,"(14303, 9138)"
14469,"(14303, 21539)"
14470,"(14305, 7666)"
14471,"(14305, 23011)"
14472,"(14309, 12515)"
14473,"(14309, 18162)"
14474,"(14310, 8820)"
14475,"(14310, 21857)"
14476,"(14311, 5139)"
14477,"(14311, 25538)"
14478,"(14312, 4140)"
14479,"(14312, 26537)"
14480,"(14313, 7601)"
14481,"(14313, 23076)"
14482,"(14315, 350)"
14483,"(14315, 30327)"
14484,"(14317, 6676)"
14485,"(14317, 24001)"
14486,"(14318, 3655)"
14487,"(14318, 27022)"
14488,"(14320, 1508)"
14489,"(14320, 29169)"
14490,"(14322, 2998)"
14491,"(14322, 27679)"
14492,"(14323, 11345)"
14493,"(14323, 19332)"
14494,"(14326, 11000)"
14495,"(14326, 19677)"
14496,"(14327, 3254)"
14497,"(14327, 27423)"
14498,"(14328, 13468)"
14499,"(14328, 17209)"
14500,"(14336, 855)"
14501,"(14336, 29822)"
14502,"(14337, 6290)"
14503,"(14337, 24387)"
14504,"(14338, 3688)"
14505,"(14338, 26989)"
14506,"(14340, 929)"
14507,"(14340, 29748)"
14508,"(14342, 14652)"
14509,"(14342, 16025)"
14510,"(14344, 1984)"
14511,"(14344, 28693)"
14512,"(14345, 7500)"
14513,"(14345, 23177)"
14514,"(14347, 11399)"
14515,"(14347, 19278)"
14516,"(14348, 14293)"
14517,"(14348, 16384)"
14518,"(14352, 4899)"
14519,"(14352, 25778)"
14520,"(14353, 11185)"
14521,"(14353, 19492)"
14522,"(14355, 859)"
14523,"(14355, 29818)"
14524,"(14357, 4376)"
14525,"(14357, 26301)"
14526,"(14358, 6232)"
14527,"(14358, 24445)"
14528,"(14359, 3275)"
14529,"(14359, 27402)"
14530,"(14360, 13839)"
14531,"(14360, 16838)"
14532,"(14363, 11054)"
14533,"(14363, 19623)"
14534,"(14365, 9377)"
14535,"(14365, 21300)"
14536,"(14367, 10999)"
14537,"(14367, 19678)"
14538,"(14368, 2260)"
14539,"(14368, 28417)"
14540,"(14370, 11574)"
14541,"(14370, 19103)"
14542,"(14372, 11743)"
14543,"(14372, 18934)"
14544,"(14373, 12298)"
14545,"(14373, 18379)"
14546,"(14377, 8657)"
14547,"(14377, 22020)"
14548,"(14380, 5428)"
14549,"(14380, 25249)"
14550,"(14381, 4777)"
14551,"(14381, 25900)"
14552,"(14383, 12328)"
14553,"(14383, 18349)"
14554,"(14384, 12727)"
14555,"(14384, 17950)"
14556,"(14385, 15326)"
14557,"(14385, 15351)"
14558,"(14393, 3523)"
14559,"(14393, 27154)"
14560,"(14394, 8578)"
14561,"(14394, 22099)"
14562,"(14398, 15285)"
14563,"(14398, 15392)"
14564,"(14399, 2883)"
14565,"(14399, 27794)"
14566,"(14401, 14233)"
14567,"(14401, 16444)"
14568,"(14404, 11728)"
14569,"(14404, 18949)"
14570,"(14406, 11042)"
14571,"(14406, 19635)"
14572,"(14409, 13411)"
14573,"(14409, 17266)"
14574,"(14410, 8886)"
14575,"(14410, 21791)"
14576,"(14411, 6034)"
14577,"(14411, 24643)"
14578,"(14415, 9451)"
14579,"(14415, 21226)"
14580,"(14417, 15187)"
14581,"(14417, 15490)"
14582,"(14418, 9510)"
14583,"(14418, 21167)"
14584,"(14419, 1748)"
14585,"(14419, 28929)"
14586,"(14420, 9045)"
14587,"(14420, 21632)"
14588,"(14424, 7948)"
14589,"(14424, 22729)"
14590,"(14427, 4650)"
14591,"(14427, 26027)"
14592,"(14431, 726)"
14593,"(14431, 29951)"
14594,"(14433, 5345)"
14595,"(14433, 25332)"
14596,"(14435, 2518)"
14597,"(14435, 28159)"
14598,"(14436, 5025)"
14599,"(14436, 25652)"
14600,"(14438, 11147)"
14601,"(14438, 19530)"
14602,"(14440, 12160)"
14603,"(14440, 18517)"
14604,"(14444, 5149)"
14605,"(14444, 25528)"
14606,"(14445, 3319)"
14607,"(14445, 27358)"
14608,"(14446, 1714)"
14609,"(14446, 28963)"
14610,"(14447, 14106)"
14611,"(14447, 16571)"
14612,"(14448, 6489)"
14613,"(14448, 24188)"
14614,"(14449, 14707)"
14615,"(14449, 15970)"
14616,"(14452, 12323)"
14617,"(14452, 18354)"
14618,"(14453, 1196)"
14619,"(14453, 29481)"
14620,"(14455, 14805)"
14621,"(14455, 15872)"
14622,"(14456, 3378)"
14623,"(14456, 27299)"
14624,"(14458, 2853)"
14625,"(14458, 27824)"
14626,"(14461, 2160)"
14627,"(14461, 28517)"
14628,"(14463, 8537)"
14629,"(14463, 22140)"
14630,"(14465, 9176)"
14631,"(14465, 21501)"
14632,"(14466, 8965)"
14633,"(14466, 21712)"
14634,"(14471, 7328)"
14635,"(14471, 23349)"
14636,"(14472, 4715)"
14637,"(14472, 25962)"
14638,"(14475, 6677)"
14639,"(14475, 24000)"
14640,"(14476, 5790)"
14641,"(14476, 24887)"
14642,"(14477, 962)"
14643,"(14477, 29715)"
14644,"(14479, 10135)"
14645,"(14479, 20542)"
14646,"(14482, 10024)"
14647,"(14482, 20653)"
14648,"(14484, 14678)"
14649,"(14484, 15999)"
14650,"(14486, 13364)"
14651,"(14486, 17313)"
14652,"(14488, 784)"
14653,"(14488, 29893)"
14654,"(14489, 13352)"
14655,"(14489, 17325)"
14656,"(14491, 15101)"
14657,"(14491, 15576)"
14658,"(14495, 5234)"
14659,"(14495, 25443)"
14660,"(14498, 7780)"
14661,"(14498, 22897)"
14662,"(14503, 2263)"
14663,"(14503, 28414)"
14664,"(14505, 5099)"
14665,"(14505, 25578)"
14666,"(14506, 7091)"
14667,"(14506, 23586)"
14668,"(14507, 3106)"
14669,"(14507, 27571)"
14670,"(14510, 9191)"
14671,"(14510, 21486)"
14672,"(14512, 1643)"
14673,"(14512, 29034)"
14674,"(14513, 2821)"
14675,"(14513, 27856)"
14676,"(14515, 10815)"
14677,"(14515, 19862)"
14678,"(14516, 9119)"
14679,"(14516, 21558)"
14680,"(14517, 8203)"
14681,"(14517, 22474)"
14682,"(14518, 7091)"
14683,"(14518, 23586)"
14684,"(14523, 6295)"
14685,"(14523, 24382)"
14686,"(14524, 10961)"
14687,"(14524, 19716)"
14688,"(14527, 3496)"
14689,"(14527, 27181)"
14690,"(14528, 8923)"
14691,"(14528, 21754)"
14692,"(14530, 5558)"
14693,"(14530, 25119)"
14694,"(14531, 7349)"
14695,"(14531, 23328)"
14696,"(14533, 2575)"
14697,"(14533, 28102)"
14698,"(14536, 13713)"
14699,"(14536, 16964)"
14700,"(14537, 1581)"
14701,"(14537, 29096)"
14702,"(14539, 1700)"
14703,"(14539, 28977)"
14704,"(14541, 6934)"
14705,"(14541, 23743)"
14706,"(14542, 15231)"
14707,"(14542, 15446)"
14708,"(14545, 10870)"
14709,"(14545, 19807)"
14710,"(14546, 8121)"
14711,"(14546, 22556)"
14712,"(14548, 14616)"
14713,"(14548, 16061)"
14714,"(14549, 6243)"
14715,"(14549, 24434)"
14716,"(14550, 6688)"
14717,"(14550, 23989)"
14718,"(14554, 7034)"
14719,"(14554, 23643)"
14720,"(14555, 1031)"
14721,"(14555, 29646)"
14722,"(14556, 6417)"
14723,"(14556, 24260)"
14724,"(14559, 11704)"
14725,"(14559, 18973)"
14726,"(14560, 9823)"
14727,"(14560, 20854)"
14728,"(14562, 6909)"
14729,"(14562, 23768)"
14730,"(14564, 13934)"
14731,"(14564, 16743)"
14732,"(14566, 2907)"
14733,"(14566, 27770)"
14734,"(14569, 12710)"
14735,"(14569, 17967)"
14736,"(14570, 10432)"
14737,"(14570, 20245)"
14738,"(14571, 8485)"
14739,"(14571, 22192)"
14740,"(14573, 10377)"
14741,"(14573, 20300)"
14742,"(14574, 3913)"
14743,"(14574, 26764)"
14744,"(14579, 10111)"
14745,"(14579, 20566)"
14746,"(14581, 1181)"
14747,"(14581, 29496)"
14748,"(14583, 4570)"
14749,"(14583, 26107)"
14750,"(14584, 9659)"
14751,"(14584, 21018)"
14752,"(14586, 15038)"
14753,"(14586, 15639)"
14754,"(14587, 14759)"
14755,"(14587, 15918)"
14756,"(14588, 2468)"
14757,"(14588, 28209)"
14758,"(14589, 5556)"
14759,"(14589, 25121)"
14760,"(14594, 13885)"
14761,"(14594, 16792)"
14762,"(14599, 6845)"
14763,"(14599, 23832)"
14764,"(14600, 8854)"
14765,"(14600, 21823)"
14766,"(14601, 15053)"
14767,"(14601, 15624)"
14768,"(14602, 12338)"
14769,"(14602, 18339)"
14770,"(14604, 3081)"
14771,"(14604, 27596)"
14772,"(14609, 348)"
14773,"(14609, 30329)"
14774,"(14610, 7077)"
14775,"(14610, 23600)"
14776,"(14611, 7207)"
14777,"(14611, 23470)"
14778,"(14612, 7163)"
14779,"(14612, 23514)"
14780,"(14614, 1679)"
14781,"(14614, 28998)"
14782,"(14616, 757)"
14783,"(14616, 29920)"
14784,"(14618, 10344)"
14785,"(14618, 20333)"
14786,"(14619, 1098)"
14787,"(14619, 29579)"
14788,"(14620, 1939)"
14789,"(14620, 28738)"
14790,"(14624, 4684)"
14791,"(14624, 25993)"
14792,"(14626, 1403)"
14793,"(14626, 29274)"
14794,"(14631, 13498)"
14795,"(14631, 17179)"
14796,"(14633, 12333)"
14797,"(14633, 18344)"
14798,"(14634, 1029)"
14799,"(14634, 29648)"
14800,"(14635, 7672)"
14801,"(14635, 23005)"
14802,"(14638, 507)"
14803,"(14638, 30170)"
14804,"(14639, 12929)"
14805,"(14639, 17748)"
14806,"(14643, 10618)"
14807,"(14643, 20059)"
14808,"(14645, 297)"
14809,"(14645, 30380)"
14810,"(14646, 512)"
14811,"(14646, 30165)"
14812,"(14647, 14457)"
14813,"(14647, 16220)"
14814,"(14648, 1874)"
14815,"(14648, 28803)"
14816,"(14650, 12161)"
14817,"(14650, 18516)"
14818,"(14651, 6525)"
14819,"(14651, 24152)"
14820,"(14654, 9722)"
14821,"(14654, 20955)"
14822,"(14655, 13951)"
14823,"(14655, 16726)"
14824,"(14656, 6913)"
14825,"(14656, 23764)"
14826,"(14658, 10086)"
14827,"(14658, 20591)"
14828,"(14659, 14531)"
14829,"(14659, 16146)"
14830,"(14664, 2213)"
14831,"(14664, 28464)"
14832,"(14665, 4073)"
14833,"(14665, 26604)"
14834,"(14666, 6792)"
14835,"(14666, 23885)"
14836,"(14670, 10429)"
14837,"(14670, 20248)"
14838,"(14671, 14004)"
14839,"(14671, 16673)"
14840,"(14672, 2736)"
14841,"(14672, 27941)"
14842,"(14673, 3114)"
14843,"(14673, 27563)"
14844,"(14675, 8363)"
14845,"(14675, 22314)"
14846,"(14678, 15180)"
14847,"(14678, 15497)"
14848,"(14681, 11544)"
14849,"(14681, 19133)"
14850,"(14683, 7112)"
14851,"(14683, 23565)"
14852,"(14684, 8880)"
14853,"(14684, 21797)"
14854,"(14685, 1423)"
14855,"(14685, 29254)"
14856,"(14688, 9495)"
14857,"(14688, 21182)"
14858,"(14691, 448)"
14859,"(14691, 30229)"
14860,"(14694, 14312)"
14861,"(14694, 16365)"
14862,"(14697, 4038)"
14863,"(14697, 26639)"
14864,"(14701, 6151)"
14865,"(14701, 24526)"
14866,"(14705, 10195)"
14867,"(14705, 20482)"
14868,"(14707, 4399)"
14869,"(14707, 26278)"
14870,"(14712, 6334)"
14871,"(14712, 24343)"
14872,"(14714, 5874)"
14873,"(14714, 24803)"
14874,"(14715, 9366)"
14875,"(14715, 21311)"
14876,"(14719, 11921)"
14877,"(14719, 18756)"
14878,"(14724, 10186)"
14879,"(14724, 20491)"
14880,"(14727, 4937)"
14881,"(14727, 25740)"
14882,"(14728, 15163)"
14883,"(14728, 15514)"
14884,"(14729, 10859)"
14885,"(14729, 19818)"
14886,"(14731, 3112)"
14887,"(14731, 27565)"
14888,"(14737, 14250)"
14889,"(14737, 16427)"
14890,"(14738, 7355)"
14891,"(14738, 23322)"
14892,"(14739, 10355)"
14893,"(14739, 20322)"
14894,"(14740, 11663)"
14895,"(14740, 19014)"
